sample_id,episode_id,task,relative_h5_path,context_indices,target_index,current_state,context_action,action,translation_action_norm,rotation_action_norm,gripper_action_abs,score
e5c05d8619d4c3dac3cb8edc,0c43694c74cb26a0,data/pick/pickcube_v0/run_0001,data/pick/pickcube_v0/run_0001/episode.h5,"[72, 80]",88,"[0.6436276287987405, 0.03510043685501125, 0.18463968947556866, 3.119943141937256, 0.10461711883544922, 0.027342114597558975, 0.7224669684382046]","[5.170796864129024e-06, -4.188358881192927e-05, 4.757581629885599e-05, 6.132859119059596e-06, -5.930983837676429e-05, -6.65134461977789e-05, 0.0]","[0.0004796299550002825, -0.004690139556432792, 0.010612355956280711, -0.0006992829546619821, -0.007649979605957258, -0.007182598518503539, 0.0]",0.011612474021299503,0.010516696539325075,0.0,0.5586344003677368
1738deb0f454098b8f4333c5,0c43694c74cb26a0,data/pick/pickcube_v0/run_0001,data/pick/pickcube_v0/run_0001/episode.h5,"[80, 88]",96,"[0.6441072587537408, 0.030410297298578456, 0.19525204543184937, 3.119030714035034, 0.09698907285928726, 0.02006502076983452, 0.7224669684382046]","[0.0004796299550002825, -0.004690139556432792, 0.010612355956280711, -0.0006992829546619821, -0.007649979605957258, -0.007182598518503539, 0.0]","[-0.00235364989854292, -0.001011788646181993, 0.04994995490441673, -0.002405326353413396, 0.018790828704938534, -0.0029671967134568787, 0.0]",0.05001561135348361,0.019175116547784428,0.0,0.7840695381164551
9360d975d76eb0ed40c924ac,0c43694c74cb26a0,data/pick/pickcube_v0/run_0001,data/pick/pickcube_v0/run_0001/episode.h5,"[88, 96]",104,"[0.6417536088551978, 0.029398508652396464, 0.2452020003362661, 3.1169896125793457, 0.11582417786121368, 0.01690363697707653, 0.7224669684382046]","[-0.00235364989854292, -0.001011788646181993, 0.04994995490441673, -0.002405326353413396, 0.018790828704938534, -0.0029671967134568787, 0.0]","[-0.007566228641317174, -0.0009248587811608901, 0.07026795651262868, -0.004342730770236626, 0.04468280181396245, -0.003817675647206467, 0.0]",0.07068018740834275,0.04505537410604731,0.0,0.8988208770751953
b45460a1aa6dae43311c1635,0c43694c74cb26a0,data/pick/pickcube_v0/run_0001,data/pick/pickcube_v0/run_0001/episode.h5,"[96, 104]",112,"[0.6341873802138807, 0.028473649871235573, 0.3154699568488948, 3.1133601665496826, 0.16057324409484863, 0.012682884931564331, 0.7224669684382046]","[-0.007566228641317174, -0.0009248587811608901, 0.07026795651262868, -0.004342730770236626, 0.04468280181396245, -0.003817675647206467, 0.0]","[0.005441584652161602, -0.00013535266558059242, 0.06538536094323211, 0.0016060698456585064, -0.04791305196547757, -0.0020262116407995787, 0.0]",0.06561154311207337,0.047982762973895116,0.0,0.8418755531311035
6451cc307e00a2c5823ed981,0c43694c74cb26a0,data/pick/pickcube_v0/run_0001,data/pick/pickcube_v0/run_0001/episode.h5,"[104, 112]",120,"[0.6396289648660423, 0.02833829720565498, 0.3808553177921269, 3.114363193511963, 0.11264359951019287, 0.010831791907548904, 0.7224669684382046]","[0.005441584652161602, -0.00013535266558059242, 0.06538536094323211, 0.0016060698456585064, -0.04791305196547757, -0.0020262116407995787, 0.0]","[-0.0005779238832939182, -0.000645751508457023, 0.020797980676716787, -0.0007783579686228598, 0.00639678252391751, -0.0019191193495491812, 0.0]",0.02081602726878116,0.00672366617727481,0.0,0.6639167666435242
ae087e1416846dccdfe3c653,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[0, 8]",16,"[0.6524594858956896, 0.026746737368155016, 0.3418386429118871, 3.112490177154541, 0.06073217839002609, 0.009719339199364185, -1.0518466542208671e-08]","[-4.713789240939903e-05, -9.929849024413809e-05, -0.00016647851794932, -0.00016731692011331075, 0.0003391472637495063, -0.00012280220411790325, 0.0]","[0.0016085321403279673, -0.0007443783164880376, -0.00883857727655657, -0.00016897555544561038, 0.00181389723808989, -0.0009551820721425842, 0.0]",0.00901453953334211,0.002056975624462012,0.0,0.5033629536628723
623b10a67284b3a6e3ec8cc2,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[8, 16]",24,"[0.6540680180360176, 0.02600235905166698, 0.3330000656353305, 3.1123385429382324, 0.06254763156175613, 0.008754969574511051, -1.0518466542208671e-08]","[0.0016085321403279673, -0.0007443783164880376, -0.00883857727655657, -0.00016897555544561038, 0.00181389723808989, -0.0009551820721425842, 0.0]","[0.0025033531543630083, 0.00024344175408531898, -0.051829768127300335, -0.0022422915866332433, 0.03839237291979258, 0.0011996481537650285, 0.0]",0.051890759341455095,0.03847650355300935,0.0,0.7637068033218384
345daf08b1f3af01909f7b53,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[16, 24]",32,"[0.6565713711903806, 0.026245800805752298, 0.2811702975080302, 3.110424280166626, 0.10095804929733276, 0.00984131544828415, -1.0518466542208671e-08]","[0.0025033531543630083, 0.00024344175408531898, -0.051829768127300335, -0.0022422915866332433, 0.03839237291979258, 0.0011996481537650285, 0.0]","[-0.006223294622735742, -0.00020861679592618781, -0.05510720213960876, -0.0023534116807230354, 0.047213904068022616, 0.0011353495687375452, 0.0]",0.05545788171743143,0.04728615339110001,0.0,0.7653864622116089
fff0bb526bfc332c3aa85324,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[24, 32]",40,"[0.6503480765676448, 0.02603718400982611, 0.22606309536842142, 3.1085171699523926, 0.1481926441192627, 0.010795201174914837, -1.0518466542208671e-08]","[-0.006223294622735742, -0.00020861679592618781, -0.05510720213960876, -0.0023534116807230354, 0.047213904068022616, 0.0011353495687375452, 0.0]","[-0.0019531645227944816, 0.00012214697933019686, -0.0311696396858393, 0.0021832739936844645, -0.0290228192954467, 0.00226851998143813, 0.0]",0.031231013587181423,0.029193096925366386,0.0,0.7218619585037231
bbfc666a1e95ceb63b1fab95,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[32, 40]",48,"[0.6483949120448503, 0.026159330989156307, 0.19489345568258212, 3.1103994846343994, 0.11914768815040588, 0.0133462930098176, -1.0518466542208671e-08]","[-0.0019531645227944816, 0.00012214697933019686, -0.0311696396858393, 0.0021832739936844645, -0.0290228192954467, 0.00226851998143813, 0.0]","[-0.005669198742399573, -0.0001990305367613361, -0.0187207056801445, 0.0005014027999751626, -0.000739282039982081, 0.0008964983379914487, 0.0]",0.019561294658022588,0.001265563895061972,0.0,0.7238712906837463
ce9ef8d525d35405e00cd179,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[40, 48]",56,"[0.6427257133024508, 0.02596030045239497, 0.17617275000243762, 3.1108944416046143, 0.11840176582336426, 0.014301626943051815, -1.0518466542208671e-08]","[-0.005669198742399573, -0.0001990305367613361, -0.0187207056801445, 0.0005014027999751626, -0.000739282039982081, 0.0008964983379914487, 0.0]","[-0.0015840587232422987, 0.0009291073518311911, -0.0014261319756609658, 0.0009096416426522053, 0.0025982174770051714, 0.001306250074307883, 0.14096919228048876]",0.002325152666366112,0.003047043030955006,0.14096919228048876,0.5268206596374512
9b7a0c8ffa20defb25d2ca42,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[48, 56]",64,"[0.6411416545792085, 0.026889407804226162, 0.17474661802677666, 3.1118481159210205, 0.12098665535449982, 0.01572057232260704, 0.14096918176202222]","[-0.0015840587232422987, 0.0009291073518311911, -0.0014261319756609658, 0.0009096416426522053, 0.0025982174770051714, 0.001306250074307883, 0.14096919228048876]","[0.0026235861854795317, 0.008876508301730354, 0.010078894850755221, 0.008881441525442636, -0.016353019117937295, 0.011359223948047963, 0.6563876481617197]",0.013684287541407008,0.021802137659949445,0.6563876481617197,0.6843153238296509
39a6057796688548aa01176a,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[56, 64]",72,"[0.643765240764688, 0.035765916105956516, 0.18482551287753188, 3.1205174922943115, 0.10449153184890747, 0.02812776528298855, 0.7973568299237419]","[0.0026235861854795317, 0.008876508301730354, 0.010078894850755221, 0.008881441525442636, -0.016353019117937295, 0.011359223948047963, 0.6563876481617197]","[2.929825148600962e-06, -4.549292355056356e-05, -9.511500531328432e-06, 2.2380541800683242e-06, 1.3196086368294502e-05, -8.33996716108231e-05, 0.0044052872587653225]",4.6568858810757385e-05,8.446686218124562e-05,0.0044052872587653225,0.4402744174003601
3c48b7fc8d52e37a3817dc04,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[64, 72]",80,"[0.6437681705898366, 0.03572042318240595, 0.18481600137700055, 3.1205201148986816, 0.10450465977191925, 0.02804463915526867, 0.8017621171825072]","[2.929825148600962e-06, -4.549292355056356e-05, -9.511500531328432e-06, 2.2380541800683242e-06, 1.3196086368294502e-05, -8.33996716108231e-05, 0.0044052872587653225]","[-1.675698522940472e-06, -1.1584173101986117e-05, 2.1114748590150834e-05, 3.901660489220094e-06, -2.0700754187252812e-05, -1.5817461174740877e-05, 0.0]",2.4141947726350504e-05,2.6342669881935678e-05,0.0,0.40737807750701904
ac4341ae1a533cfe853fb73e,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[72, 80]",88,"[0.6437664948913137, 0.035708839009303966, 0.1848371161255907, 3.120523452758789, 0.10448385775089264, 0.028029169887304306, 0.8017621171825072]","[-1.675698522940472e-06, -1.1584173101986117e-05, 2.1114748590150834e-05, 3.901660489220094e-06, -2.0700754187252812e-05, -1.5817461174740877e-05, 0.0]","[-8.8260801302531e-05, -0.004765851894437324, 0.009620312840940948, -0.0011626936896964903, -0.006185837583822185, -0.007156696514952933, 0.0]",0.01073645907207454,0.009530726532464699,0.0,0.5867660045623779
93a38f698e280df7133b5e2a,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[80, 88]",96,"[0.6436782340900111, 0.030942987114866642, 0.19445742896653165, 3.1191813945770264, 0.09833294153213501, 0.02073301374912262, 0.8017621171825072]","[-8.8260801302531e-05, -0.004765851894437324, 0.009620312840940948, -0.0011626936896964903, -0.006185837583822185, -0.007156696514952933, 0.0]","[-0.0024177985311268912, -0.0014059602985352498, 0.0489391075032837, -0.0025413919772974596, 0.019986324646983356, -0.003533721607914808, 0.0]",0.04901896283394964,0.020454804679564415,0.0,0.7840579748153687
133cb3d81a07e7e095d4072c,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[88, 96]",104,"[0.6412604355588842, 0.029537026816331392, 0.24339653646981535, 3.1170403957366943, 0.11836743354797363, 0.01699315384030342, 0.8017621171825072]","[-0.0024177985311268912, -0.0014059602985352498, 0.0489391075032837, -0.0025413919772974596, 0.019986324646983356, -0.003533721607914808, 0.0]","[-0.00723907813608049, -0.000868178985333503, 0.07082194371345352, -0.004333330746850205, 0.04378018780913373, -0.0037218615311037165, 0.0]",0.07119624778288833,0.044151272385077746,0.0,0.9118086695671082
813e366080b745092b7c8bfd,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[96, 104]",112,"[0.6340213574228037, 0.02866884783099789, 0.31421848018326887, 3.113407850265503, 0.16221415996551514, 0.012858099304139614, 0.8017621171825072]","[-0.00723907813608049, -0.000868178985333503, 0.07082194371345352, -0.004333330746850205, 0.04378018780913373, -0.0037218615311037165, 0.0]","[0.005513456398574701, -5.1965785987959784e-05, 0.06572905158267345, 0.0016098980901046525, -0.0479946056113314, -0.0019062826417647549, 0.0]",0.0659599054264001,0.048059420025194435,0.0,0.8247734904289246
f372e8cb22450593a30c47a3,45109c81a729d48b,data/pick/pickpen_v0/run_0001,data/pick/pickpen_v0/run_0001/episode.h5,"[104, 112]",120,"[0.6395348138213784, 0.02861688204500993, 0.3799475317659423, 3.114405393600464, 0.11420274525880814, 0.011127927340567112, 0.8017621171825072]","[0.005513456398574701, -5.1965785987959784e-05, 0.06572905158267345, 0.0016098980901046525, -0.0479946056113314, -0.0019062826417647549, 0.0]","[-0.0005179156458882117, -0.0007687333007345698, 0.02056017544908073, -0.0008205389999067917, 0.007077273345377444, -0.0021182432770222963, 0.0]",0.020581059302205416,0.007432902315798872,0.0,0.6791651844978333
4e5d5050e7d088e5cbcc37fa,dcd5057d94a4a5a2,data/pick/pickupcup_v0/run_0001,data/pick/pickupcup_v0/run_0001/episode.h5,"[0, 8]",16,"[0.5945439239051737, 0.01428988268539337, 0.3409430728070337, 3.1261298656463623, -0.06210506707429886, -1.6327964067459106, -1.0518466542208671e-08]","[1.8256430852070515e-05, -0.0002648297805091602, -0.0030193245299439675, -0.0006383342999783722, 0.005351663453739164, -0.00046677300514629655, 0.0]","[0.0015938612039694267, 0.0016562902497865122, -0.012718653999173213, -0.0022302974018706787, 0.02019275322793046, 0.0026853557684643555, 0.0]",0.012924699241365018,0.02049225817298113,0.0,0.6675729155540466
f90bc9a9e6300a8a88b28b79,dcd5057d94a4a5a2,data/pick/pickupcup_v0/run_0001,data/pick/pickupcup_v0/run_0001/episode.h5,"[8, 16]",24,"[0.5961377851091432, 0.015946172935179883, 0.32822441880786046, 3.1060709953308105, -0.06556923687458038, -1.628808856010437, -1.0518466542208671e-08]","[0.0015938612039694267, 0.0016562902497865122, -0.012718653999173213, -0.0022302974018706787, 0.02019275322793046, 0.0026853557684643555, 0.0]","[-0.0002824386299915549, -6.591304922758112e-05, -0.03482713702987117, -0.006919664695414631, 0.05034123097333976, 0.00039445480160118064, 0.0]",0.034828344632026276,0.05081610856803791,0.0,0.8709402084350586
23badfc69c44db2dd0c7470f,dcd5057d94a4a5a2,data/pick/pickupcup_v0/run_0001,data/pick/pickupcup_v0/run_0001/episode.h5,"[16, 24]",32,"[0.5958553464791516, 0.015880259885952302, 0.2933972817779893, 3.0560739040374756, -0.07530451565980911, -1.6247206926345825, -1.0518466542208671e-08]","[-0.0002824386299915549, -6.591304922758112e-05, -0.03482713702987117, -0.006919664695414631, 0.05034123097333976, 0.00039445480160118064, 0.0]","[0.004585954941373704, -0.00029947314553550874, -0.028672647454018096, -0.0028456962651851408, -0.01030239027404889, 0.003224144053626717, 0.0]",0.02903861875006484,0.01116388541104943,0.0,0.8181185722351074
ec85848b698afd607bf98084,dcd5057d94a4a5a2,data/pick/pickupcup_v0/run_0001,data/pick/pickupcup_v0/run_0001/episode.h5,"[24, 32]",40,"[0.6004413014205253, 0.015580786740416793, 0.2647246343239712, 3.0665462017059326, -0.07758653908967972, -1.622310996055603, -1.0518466542208671e-08]","[0.004585954941373704, -0.00029947314553550874, -0.028672647454018096, -0.0028456962651851408, -0.01030239027404889, 0.003224144053626717, 0.0]","[-0.0005272822188996384, -0.006123056858315181, -0.010408450144970771, -0.0015833510027082947, 0.011778640200761803, -0.009649952872709668, 0.15859034131554983]",0.01208741851053691,0.015308982847410111,0.15859034131554983,0.7354843616485596
e91c0b7dae45d328fb22df63,dcd5057d94a4a5a2,data/pick/pickupcup_v0/run_0001,data/pick/pickupcup_v0/run_0001/episode.h5,"[32, 40]",48,"[0.5999140192016257, 0.009457729882101612, 0.2543161841790004, 3.0548274517059326, -0.07976886630058289, -1.631030559539795, 0.1585903307970833]","[-0.0005272822188996384, -0.006123056858315181, -0.010408450144970771, -0.0015833510027082947, 0.011778640200761803, -0.009649952872709668, 0.15859034131554983]","[0.000431370546936094, 0.0007275171427875739, 0.0003156753560342729, 0.0011320570707501225, -0.0036819461020214383, 0.0012691787049417375, 0.6740087862400448]",0.0009027805227302508,0.0040557483766505776,0.6740087862400448,0.6556050777435303
85ab057490f1e744df16d306,dcd5057d94a4a5a2,data/pick/pickupcup_v0/run_0001,data/pick/pickupcup_v0/run_0001/episode.h5,"[40, 48]",56,"[0.6003453897485618, 0.010185247024889186, 0.2546318595350347, 3.058445692062378, -0.07841670513153076, -1.6300451755523682, 0.8325991170371281]","[0.000431370546936094, 0.0007275171427875739, 0.0003156753560342729, 0.0011320570707501225, -0.0036819461020214383, 0.0012691787049417375, 0.6740087862400448]","[0.004106454366286649, 0.0007774277751110368, 0.008314230447817761, 0.0018909309021624362, -0.02524987542522128, 0.0016272601414101173, 0.11894273407319]",0.009305578399397251,0.025372816245615472,0.11894273407319,0.7280207276344299
d2f297d4051791aefb9769d4,dcd5057d94a4a5a2,data/pick/pickupcup_v0/run_0001,data/pick/pickupcup_v0/run_0001/episode.h5,"[48, 56]",64,"[0.6044518441148484, 0.010962674800000223, 0.26294608998285246, 3.0836100578308105, -0.07500996440649033, -1.6303226947784424, 0.9515418511103181]","[0.004106454366286649, 0.0007774277751110368, 0.008314230447817761, 0.0018909309021624362, -0.02524987542522128, 0.0016272601414101173, 0.11894273407319]","[0.000514560698891664, 0.002785182196663818, 0.015506942155386005, 0.0031314163131102367, -0.0030868088889148826, 0.002782572363183231, 0.0]",0.015763478917800618,0.005203543619404756,0.0,0.7667352557182312
14e47b55b55d7b83a34fe0f4,dcd5057d94a4a5a2,data/pick/pickupcup_v0/run_0001,data/pick/pickupcup_v0/run_0001/episode.h5,"[56, 64]",72,"[0.6049664048137401, 0.01374785699666404, 0.27845303213823847, 3.086512565612793, -0.07170015573501587, -1.6277480125427246, 0.9515418511103181]","[0.000514560698891664, 0.002785182196663818, 0.015506942155386005, 0.0031314163131102367, -0.0030868088889148826, 0.002782572363183231, 0.0]","[-0.004570067955819046, 0.009632247522172682, 0.048308462280198694, 0.003902455514663308, 0.06546589027662941, 0.007425944241307445, 0.0]",0.04947093329750901,0.06600118632744881,0.0,1.0627883672714233
7c0e86f31ab5ac67adc0322a,4d56196d805cfa03,data/pick/reachcup_v0/run_0001,data/pick/reachcup_v0/run_0001/episode.h5,"[0, 8]",16,"[0.4424608785671684, 0.06983838418468169, 0.33611241233779815, -3.1029043197631836, -0.029887298122048378, -0.814405620098114, -1.0518466542208671e-08]","[0.0004956348931809407, 7.962845443275357e-05, -0.0019054339171559742, -0.001110793961584684, 0.0010590214296628542, -6.261663191689179e-05, 0.0]","[0.00435794303032111, 0.0016507786718256007, -0.01653770803261545, -0.006598338197043363, 0.010756129569637451, 0.0021178536630912723, 0.0]",0.01718174975521737,0.012795221546329697,0.0,0.669448971748352
b46ac34bbd30600289992ee7,4d56196d805cfa03,data/pick/reachcup_v0/run_0001,data/pick/reachcup_v0/run_0001/episode.h5,"[8, 16]",24,"[0.44681882159748953, 0.07148916285650729, 0.3195747043051827, -3.115260362625122, -0.02730199322104454, -0.8118990063667297, -1.0518466542208671e-08]","[0.00435794303032111, 0.0016507786718256007, -0.01653770803261545, -0.006598338197043363, 0.010756129569637451, 0.0021178536630912723, 0.0]","[0.00448144845987708, -0.0017311528793517023, -0.03625899839451813, -0.013191417869672841, 0.0367636850250459, -0.004752404890340761, 0.0]",0.036575883245164295,0.03934675837060587,0.0,0.7908979058265686
8918e0c0a2242541dc938514,4d56196d805cfa03,data/pick/reachcup_v0/run_0001,data/pick/reachcup_v0/run_0001/episode.h5,"[16, 24]",32,"[0.4513002700573666, 0.06975800997715559, 0.2833157059106646, 3.132174491882324, -0.011556591838598251, -0.8157142400741577, -1.0518466542208671e-08]","[0.00448144845987708, -0.0017311528793517023, -0.03625899839451813, -0.013191417869672841, 0.0367636850250459, -0.004752404890340761, 0.0]","[0.0010188209721725405, 0.004210012882979758, -0.0320325235360695, -0.008483958729555022, 0.019705228892296978, 0.010138557898026335, 0.0]",0.032324058667454504,0.023728968744432206,0.0,0.8006669282913208
6c380bc9c9f7717dc7c1e328,4d56196d805cfa03,data/pick/reachcup_v0/run_0001,data/pick/reachcup_v0/run_0001/episode.h5,"[24, 32]",40,"[0.45231909102953916, 0.07396802286013535, 0.25128318237459507, 3.112010955810547, -0.004226977936923504, -0.8053329586982727, -1.0518466542208671e-08]","[0.0010188209721725405, 0.004210012882979758, -0.0320325235360695, -0.008483958729555022, 0.019705228892296978, 0.010138557898026335, 0.0]","[-0.001951323493460555, 0.003395583437129951, -0.01168635787602737, -0.0041247561781355335, 0.017647158517826167, 0.008317523468500895, 0.00440530917223747]",0.012325121121564253,0.01994033635452058,0.00440530917223747,0.6910542249679565
94e3b0d5270605353b03a19b,4d56196d805cfa03,data/pick/reachcup_v0/run_0001,data/pick/reachcup_v0/run_0001/episode.h5,"[32, 40]",48,"[0.4503677675360786, 0.0773636062972653, 0.2395968244985677, 3.096428632736206, 0.005026509519666433, -0.7969852685928345, 0.004405298653770928]","[-0.001951323493460555, 0.003395583437129951, -0.01168635787602737, -0.0041247561781355335, 0.017647158517826167, 0.008317523468500895, 0.00440530917223747]","[-1.2518676298645115e-05, -0.00029063329275925975, -0.0003415506869621776, -0.000149151250446541, 0.0006995906661353413, -0.0006186335038550774, 0.4977973506731145]",0.00044864384524998815,0.0009457169807851963,0.4977973506731145,0.51904296875
0890c166addf82ae90df2d40,4d56196d805cfa03,data/pick/reachcup_v0/run_0001,data/pick/reachcup_v0/run_0001/episode.h5,"[40, 48]",56,"[0.45035524885977996, 0.07707297300450604, 0.23925527381160552, 3.0958240032196045, 0.005408748053014278, -0.7976070046424866, 0.5022026493268854]","[-1.2518676298645115e-05, -0.00029063329275925975, -0.0003415506869621776, -0.000149151250446541, 0.0006995906661353413, -0.0006186335038550774, 0.4977973506731145]","[0.0022579172070337217, 0.0021780862531984857, 0.004329361891288103, 0.004005194995227859, -0.013202747561677164, 0.002554475153971765, 0.4317180582267397]",0.005346552555238644,0.01403137460976043,0.4317180582267397,0.573106050491333
a16205b9d98b41a6c1ab6272,4d56196d805cfa03,data/pick/reachcup_v0/run_0001,data/pick/reachcup_v0/run_0001/episode.h5,"[48, 56]",64,"[0.4526131660668137, 0.07925105925770452, 0.24358463570289363, 3.108070135116577, -0.0009463052847422659, -0.7949987649917603, 0.9339207075536251]","[0.0022579172070337217, 0.0021780862531984857, 0.004329361891288103, 0.004005194995227859, -0.013202747561677164, 0.002554475153971765, 0.4317180582267397]","[0.00038199567755964337, 0.001020860838777296, 0.0006200478755369332, 0.0008949541996621526, -0.001590205397297595, 0.001395049741390772, 0.0]",0.0012540083403953896,0.002296924031404127,0.0,0.49674367904663086
46d9153651ae89d6c057054f,4d56196d805cfa03,data/pick/reachcup_v0/run_0001,data/pick/reachcup_v0/run_0001/episode.h5,"[56, 64]",72,"[0.4529951617443733, 0.08027192009648182, 0.24420468357843056, 3.1098320484161377, -0.0014210278168320656, -0.7936050891876221, 0.9339207075536251]","[0.00038199567755964337, 0.001020860838777296, 0.0006200478755369332, 0.0008949541996621526, -0.001590205397297595, 0.001395049741390772, 0.0]","[7.359139686580196e-06, -1.8595570444493448e-05, 5.387926820255018e-07, 6.254972855278468e-05, -2.174443339830745e-05, -0.00012568299045782178, 0.0]",2.0006060947545924e-05,0.00014206161697045898,0.0,0.3758710026741028
4b03b5077d4dec6ec6f7c8b6,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[0, 8]",16,"[0.44125665241389367, 0.07079983086860699, 0.33734495611296533, -3.1032350063323975, -0.028781717643141747, -0.8116641044616699, 0.4977973401546478]","[-0.000119854714696499, 0.0007272788782166778, -1.971521584936964e-05, -0.0003300702782533582, 4.058446460453169e-06, 0.001634209071419443, -0.4361233673989773]","[0.0007406097614316431, 0.004441024503211793, -0.012117249050267065, -0.0065280927336852455, 0.014944695935252161, 0.009504154969779756, -0.49779735067311437]",0.012926674978626694,0.018875616361494683,0.49779735067311437,0.6778772473335266
8bc87b098457244a321e3495,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[8, 16]",24,"[0.4419972621753253, 0.07524085537181878, 0.32522770706269827, -3.1185734272003174, -0.023227505385875702, -0.8017123341560364, -1.0518466542208671e-08]","[0.0007406097614316431, 0.004441024503211793, -0.012117249050267065, -0.0065280927336852455, 0.014944695935252161, 0.009504154969779756, -0.49779735067311437]","[0.00681334193850841, -0.001006782941170986, -0.034757499131355674, -0.008113397239190714, 0.009724284337747413, -0.004060769384951798, 0.0]",0.035433303347668005,0.01329957776171969,0.0,0.8205210566520691
210bb28f100be7b108326110,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[16, 24]",32,"[0.4488106041138337, 0.0742340724306478, 0.2904702079313426, -3.131206512451172, -0.02229226566851139, -0.8054461479187012, -1.0518466542208671e-08]","[0.00681334193850841, -0.001006782941170986, -0.034757499131355674, -0.008113397239190714, 0.009724284337747413, -0.004060769384951798, 0.0]","[0.002360323611093673, 0.0011139191616932748, -0.040491954883675185, -0.010244916036671893, 0.019924443827973093, 0.0032285522641718836, 0.0]",0.040575982474235425,0.022635487981817432,0.0,0.8157393932342529
95aab2d6a8ba563d266e91c7,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[24, 32]",40,"[0.4511709277249274, 0.07534799159234107, 0.2499782530476674, 3.1305110454559326, -0.015870973467826843, -0.8017058968544006, -1.0518466542208671e-08]","[0.002360323611093673, 0.0011139191616932748, -0.040491954883675185, -0.010244916036671893, 0.019924443827973093, 0.0032285522641718836, 0.0]","[-0.001222381260349903, -9.439355230614344e-05, -0.01332441566804482, -0.004959249033411963, 0.0174374589149342, 0.0007426195311967341, 0.0]",0.013380701737323416,0.018144161820087767,0.0,0.7169029116630554
21dcb74016b6703008f49ccc,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[32, 40]",48,"[0.4499485464645775, 0.07525359804003492, 0.2366538373796226, 3.114532470703125, -0.0073048993945121765, -0.8007348775863647, -1.0518466542208671e-08]","[-0.001222381260349903, -9.439355230614344e-05, -0.01332441566804482, -0.004959249033411963, 0.0174374589149342, 0.0007426195311967341, 0.0]","[0.00020175395627269888, -0.0007357725958300199, -0.0003119540262686016, -4.525236592210107e-05, 0.0005349866689703386, -0.001725789744462382, 0.46255509642993686]",0.0008242458893748414,0.0018073762072930639,0.46255509642993686,0.505752682685852
398b67848fd1eecd4592f54d,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[40, 48]",56,"[0.4501503004208502, 0.0745178254442049, 0.236341883353354, 3.114116907119751, -0.0069649373181164265, -0.8024576902389526, 0.4625550859114703]","[0.00020175395627269888, -0.0007357725958300199, -0.0003119540262686016, -4.525236592210107e-05, 0.0005349866689703386, -0.001725789744462382, 0.46255509642993686]","[0.0019386550915973522, 0.00427495867022111, 0.003773921049760931, 0.004645126247089857, -0.010511734306517972, 0.005408564684499682, 0.4713656216421548]",0.006022967315709394,0.012701430152886216,0.4713656216421548,0.581540584564209
ab1a04b02ad619c8993c8b80,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[48, 56]",64,"[0.45208895551244754, 0.07879278411442601, 0.24011580440311492, 3.124904155731201, -0.010929492302238941, -0.7971212267875671, 0.9339207075536251]","[0.0019386550915973522, 0.00427495867022111, 0.003773921049760931, 0.004645126247089857, -0.010511734306517972, 0.005408564684499682, 0.4713656216421548]","[0.0005132547810908772, 0.0008595773331014772, 0.002013200255028602, 0.001634160160752423, -0.0055778126983014875, 0.0014995993443053211, 0.008810569039162441]",0.0022483947448661504,0.0060026054444519885,0.008810569039162441,0.4906262159347534
